scenario,scenario_label,arrangement,number_of_households,load_folder,en_opex,en_capex_repayment,pv_capex_repayment,average_hh_bill$,average_hh_solar_bill$,average_hh_total$,central_battery_SOH,central_battery_capacity_kWh,central_battery_cycles,checksum_total_payments$,cp_ratio,cust_bill_cp,cust_solar_bill_cp,cust_total$_cp,eno$_bat_capex_repay,eno$_demand_charge,eno$_energy_bill,eno$_npv_building,eno$_receipts_from_residents,eno$_total_payment,eno_net$,export_kWh,import_kWh,pv_ratio,retailer_bill$,retailer_receipt$,self-consumption,self-consumption_OLD,self-sufficiency,self-sufficiency_OLD,solar_retailer_profit,total$_building_costs,total_battery_losses,total_building_load
119,demo_wtest2_119,en_pv,72.0,W,18000.0,4195.4202784481795,12302.554136187184,1123.6468907425815,0.0,1123.6468907425815,0.0,0.0,0.0,1.862645149230957e-11,21.51363780654435,16400.924354700033,0.0,16400.924354700033,0.0,19513.328813778622,64344.83199932868,-1147224.597010541,97303.50048816594,98842.80641396403,-1539.3059257980995,6945.071119167,313812.4382959242,25.03521482389404,35023.802451656265,64344.83199932868,93.22308609153048,93.22308609153042,23.33859986847834,23.338599868478383,0.0,98842.80641396402,0.0,409348.6914634251
120,demo_wtest2_120,en_pv,72.0,W,18000.0,4195.4202784481795,12302.554136187184,1094.436739751088,0.0,1094.436739751088,0.0,0.0,0.0,0.0,21.51363780654435,15815.947053223867,0.0,15815.947053223867,0.0,19513.328813778622,64344.83199932868,-1147224.5970105412,94615.39231530204,98842.80641396403,-4227.414098661989,6945.071119167,313812.4382959242,25.03521482389404,35023.802451656265,64344.83199932868,93.22308609153048,93.22308609153042,23.33859986847834,23.338599868478383,0.0,98842.80641396403,0.0,409348.6914634251
121,demo_wtest2_121,en_pv,72.0,W,18000.0,4195.4202784481795,21989.848336505645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.51363780654435,0.0,0.0,0.0,0.0,19513.328813778622,59522.33298647063,-1203688.1162179895,0.0,103707.60160142444,-103707.60160142444,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,59522.33298647063,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,103707.60160142444,0.0,409348.6914634251
122,demo_wtest2_122,en_pv,72.0,W,18000.0,4195.4202784481795,21989.848336505645,1401.5964256370428,0.0,1401.5964256370428,0.0,0.0,0.0,-1.862645149230957e-11,21.51363780654435,22720.49018605385,0.0,22720.49018605385,0.0,19513.328813778622,59522.33298647063,-1203688.1162179902,123635.43283192119,103707.60160142444,19927.831230496744,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,59522.33298647063,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,103707.60160142445,0.0,409348.6914634251
123,demo_wtest2_123,en_pv,72.0,W,18000.0,4195.4202784481795,21989.848336505645,1364.4283673302775,0.0,1364.4283673302775,0.0,0.0,0.0,-1.862645149230957e-11,21.51363780654435,19915.408144992896,0.0,19915.408144992896,0.0,19513.328813778622,59522.33298647063,-1203688.1162179902,118154.25059277279,103707.60160142444,14446.648991348353,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,59522.33298647063,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,103707.60160142445,0.0,409348.6914634251
124,demo_wtest2_124,en_pv,72.0,W,18000.0,4195.4202784481795,21989.848336505645,1328.958898269176,0.0,1328.958898269176,0.0,0.0,0.0,-1.862645149230957e-11,21.51363780654435,19205.07856462898,0.0,19205.07856462898,0.0,19513.328813778622,59522.33298647063,-1203688.1162179902,114890.11924000984,103707.60160142444,11182.5176385854,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,59522.33298647063,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,103707.60160142445,0.0,409348.6914634251
125,demo_wtest2_125,en_pv,72.0,W,18000.0,4195.4202784481795,21989.848336505645,1319.1495770701615,0.0,1319.1495770701615,0.0,0.0,0.0,1.862645149230957e-11,21.51363780654435,21383.990763344802,0.0,21383.990763344802,0.0,19513.328813778622,59522.33298647063,-1203688.1162179892,116362.76031239645,103707.60160142444,12655.158710972015,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,59522.33298647063,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,103707.60160142442,0.0,409348.6914634251
126,demo_wtest2_126,en_pv,72.0,W,18000.0,4195.4202784481795,21989.848336505645,1284.1678751343788,0.0,1284.1678751343788,0.0,0.0,0.0,-1.862645149230957e-11,21.51363780654435,18743.913548228607,0.0,18743.913548228607,0.0,19513.328813778622,59522.33298647063,-1203688.1162179902,111204.00055790407,103707.60160142444,7496.398956479635,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,59522.33298647063,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,103707.60160142445,0.0,409348.6914634251
127,demo_wtest2_127,en_pv,72.0,W,18000.0,4195.4202784481795,21989.848336505645,1250.7848454298153,0.0,1250.7848454298153,0.0,0.0,0.0,-1.862645149230957e-11,21.51363780654435,18075.368060827273,0.0,18075.368060827273,0.0,19513.328813778622,59522.33298647063,-1203688.1162179902,108131.87693177385,103707.60160142444,4424.275330349412,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,59522.33298647063,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,103707.60160142445,0.0,409348.6914634251
128,demo_wtest2_128,en_pv,72.0,W,18000.0,4195.4202784481795,21989.848336505645,1236.7027285032739,0.0,1236.7027285032739,0.0,0.0,0.0,0.0,21.51363780654435,20047.49134063575,0.0,20047.49134063575,0.0,19513.328813778622,59522.33298647063,-1203688.1162179895,109090.08779287159,103707.60160142444,5382.486191447154,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,59522.33298647063,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,103707.60160142444,0.0,409348.6914634251
129,demo_wtest2_129,en_pv,72.0,W,18000.0,4195.4202784481795,21989.848336505645,1203.9073829384802,0.0,1203.9073829384802,0.0,0.0,0.0,0.0,21.51363780654435,17572.41895146432,0.0,17572.41895146432,0.0,19513.328813778622,59522.33298647063,-1203688.1162179895,104253.75052303496,103707.60160142444,546.1489216105267,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,59522.33298647063,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,103707.60160142444,0.0,409348.6914634251
130,demo_wtest2_130,en_pv,72.0,W,18000.0,4195.4202784481795,21989.848336505645,1172.6107925904516,0.0,1172.6107925904516,0.0,0.0,0.0,-1.862645149230957e-11,21.51363780654435,16945.657557025566,0.0,16945.657557025566,0.0,19513.328813778622,59522.33298647063,-1203688.1162179902,101373.63462353824,103707.60160142444,-2333.9669778862035,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,59522.33298647063,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,103707.60160142445,0.0,409348.6914634251
131,demo_wtest2_131,en_pv,72.0,W,18000.0,4195.4202784481795,21989.848336505645,1154.25587993639,0.0,1154.25587993639,0.0,0.0,0.0,1.862645149230957e-11,21.51363780654435,18710.991917926698,0.0,18710.991917926698,0.0,19513.328813778622,59522.33298647063,-1203688.1162179892,101817.41527334669,103707.60160142444,-1890.1863280777447,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,59522.33298647063,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,103707.60160142442,0.0,409348.6914634251
132,demo_wtest2_132,en_pv,72.0,W,18000.0,4195.4202784481795,21989.848336505645,1123.6468907425815,0.0,1123.6468907425815,0.0,0.0,0.0,1.862645149230957e-11,21.51363780654435,16400.924354700033,0.0,16400.924354700033,0.0,19513.328813778622,59522.33298647063,-1203688.1162179892,97303.50048816594,103707.60160142444,-6404.101113258507,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,59522.33298647063,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,103707.60160142442,0.0,409348.6914634251
133,demo_wtest2_133,en_pv,72.0,W,18000.0,4195.4202784481795,21989.848336505645,1094.436739751088,0.0,1094.436739751088,0.0,0.0,0.0,0.0,21.51363780654435,15815.947053223867,0.0,15815.947053223867,0.0,19513.328813778622,59522.33298647063,-1203688.1162179895,94615.39231530204,103707.60160142444,-9092.209286122397,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,59522.33298647063,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,103707.60160142444,0.0,409348.6914634251
134,demo_wtest2_134,en_pv,72.0,W,18000.0,6774.572088969601,12302.554136187184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.51363780654435,0.0,0.0,0.0,0.0,19513.328813778622,64344.83199932868,-1177159.667692998,0.0,101421.95822448545,-101421.95822448545,6945.071119167,313812.4382959242,25.03521482389404,35023.802451656265,64344.83199932868,93.22308609153048,93.22308609153042,23.33859986847834,23.338599868478383,0.0,101421.95822448545,0.0,409348.6914634251
135,demo_wtest2_135,en_pv,72.0,W,18000.0,6774.572088969601,12302.554136187184,1401.5964256370428,0.0,1401.5964256370428,0.0,0.0,0.0,0.0,21.51363780654435,22720.49018605385,0.0,22720.49018605385,0.0,19513.328813778622,64344.83199932868,-1177159.667692998,123635.43283192119,101421.95822448545,22213.474607435724,6945.071119167,313812.4382959242,25.03521482389404,35023.802451656265,64344.83199932868,93.22308609153048,93.22308609153042,23.33859986847834,23.338599868478383,0.0,101421.95822448545,0.0,409348.6914634251
136,demo_wtest2_136,en_pv,72.0,W,18000.0,6774.572088969601,12302.554136187184,1364.4283673302775,0.0,1364.4283673302775,0.0,0.0,0.0,0.0,21.51363780654435,19915.408144992896,0.0,19915.408144992896,0.0,19513.328813778622,64344.83199932868,-1177159.667692998,118154.25059277279,101421.95822448545,16732.292368287333,6945.071119167,313812.4382959242,25.03521482389404,35023.802451656265,64344.83199932868,93.22308609153048,93.22308609153042,23.33859986847834,23.338599868478383,0.0,101421.95822448545,0.0,409348.6914634251
137,demo_wtest2_137,en_pv,72.0,W,18000.0,6774.572088969601,12302.554136187184,1328.958898269176,0.0,1328.958898269176,0.0,0.0,0.0,0.0,21.51363780654435,19205.07856462898,0.0,19205.07856462898,0.0,19513.328813778622,64344.83199932868,-1177159.667692998,114890.11924000984,101421.95822448545,13468.16101552438,6945.071119167,313812.4382959242,25.03521482389404,35023.802451656265,64344.83199932868,93.22308609153048,93.22308609153042,23.33859986847834,23.338599868478383,0.0,101421.95822448545,0.0,409348.6914634251
138,demo_wtest2_138,en_pv,72.0,W,18000.0,6774.572088969601,12302.554136187184,1319.1495770701615,0.0,1319.1495770701615,0.0,0.0,0.0,0.0,21.51363780654435,21383.990763344802,0.0,21383.990763344802,0.0,19513.328813778622,64344.83199932868,-1177159.667692998,116362.76031239645,101421.95822448545,14940.802087910995,6945.071119167,313812.4382959242,25.03521482389404,35023.802451656265,64344.83199932868,93.22308609153048,93.22308609153042,23.33859986847834,23.338599868478383,0.0,101421.95822448545,0.0,409348.6914634251
139,demo_wtest2_139,en_pv,72.0,W,18000.0,6774.572088969601,12302.554136187184,1284.1678751343788,0.0,1284.1678751343788,0.0,0.0,0.0,0.0,21.51363780654435,18743.913548228607,0.0,18743.913548228607,0.0,19513.328813778622,64344.83199932868,-1177159.667692998,111204.00055790407,101421.95822448545,9782.042333418614,6945.071119167,313812.4382959242,25.03521482389404,35023.802451656265,64344.83199932868,93.22308609153048,93.22308609153042,23.33859986847834,23.338599868478383,0.0,101421.95822448545,0.0,409348.6914634251
140,demo_wtest2_140,en_pv,72.0,W,18000.0,6774.572088969601,12302.554136187184,1250.7848454298153,0.0,1250.7848454298153,0.0,0.0,0.0,0.0,21.51363780654435,18075.368060827273,0.0,18075.368060827273,0.0,19513.328813778622,64344.83199932868,-1177159.667692998,108131.87693177385,101421.95822448545,6709.9187072883915,6945.071119167,313812.4382959242,25.03521482389404,35023.802451656265,64344.83199932868,93.22308609153048,93.22308609153042,23.33859986847834,23.338599868478383,0.0,101421.95822448545,0.0,409348.6914634251
141,demo_wtest2_141,en_pv,72.0,W,18000.0,6774.572088969601,12302.554136187184,1236.7027285032739,0.0,1236.7027285032739,0.0,0.0,0.0,1.862645149230957e-11,21.51363780654435,20047.49134063575,0.0,20047.49134063575,0.0,19513.328813778622,64344.83199932868,-1177159.6676929973,109090.08779287159,101421.95822448545,7668.1295683861335,6945.071119167,313812.4382959242,25.03521482389404,35023.802451656265,64344.83199932868,93.22308609153048,93.22308609153042,23.33859986847834,23.338599868478383,0.0,101421.95822448544,0.0,409348.6914634251
142,demo_wtest2_142,en_pv,72.0,W,18000.0,6774.572088969601,12302.554136187184,1203.9073829384802,0.0,1203.9073829384802,0.0,0.0,0.0,-1.862645149230957e-11,21.51363780654435,17572.41895146432,0.0,17572.41895146432,0.0,19513.328813778622,64344.83199932868,-1177159.6676929982,104253.75052303496,101421.95822448545,2831.792298549507,6945.071119167,313812.4382959242,25.03521482389404,35023.802451656265,64344.83199932868,93.22308609153048,93.22308609153042,23.33859986847834,23.338599868478383,0.0,101421.95822448548,0.0,409348.6914634251
143,demo_wtest2_143,en_pv,72.0,W,18000.0,6774.572088969601,12302.554136187184,1172.6107925904516,0.0,1172.6107925904516,0.0,0.0,0.0,0.0,21.51363780654435,16945.657557025566,0.0,16945.657557025566,0.0,19513.328813778622,64344.83199932868,-1177159.667692998,101373.63462353824,101421.95822448545,-48.3236009472236,6945.071119167,313812.4382959242,25.03521482389404,35023.802451656265,64344.83199932868,93.22308609153048,93.22308609153042,23.33859986847834,23.338599868478383,0.0,101421.95822448545,0.0,409348.6914634251
144,demo_wtest2_144,en_pv,72.0,W,18000.0,6774.572088969601,12302.554136187184,1154.25587993639,0.0,1154.25587993639,0.0,0.0,0.0,0.0,21.51363780654435,18710.991917926698,0.0,18710.991917926698,0.0,19513.328813778622,64344.83199932868,-1177159.667692998,101817.41527334669,101421.95822448545,395.45704886123536,6945.071119167,313812.4382959242,25.03521482389404,35023.802451656265,64344.83199932868,93.22308609153048,93.22308609153042,23.33859986847834,23.338599868478383,0.0,101421.95822448545,0.0,409348.6914634251
145,demo_wtest2_145,en_pv,72.0,W,18000.0,6774.572088969601,12302.554136187184,1123.6468907425815,0.0,1123.6468907425815,0.0,0.0,0.0,0.0,21.51363780654435,16400.924354700033,0.0,16400.924354700033,0.0,19513.328813778622,64344.83199932868,-1177159.667692998,97303.50048816594,101421.95822448545,-4118.457736319527,6945.071119167,313812.4382959242,25.03521482389404,35023.802451656265,64344.83199932868,93.22308609153048,93.22308609153042,23.33859986847834,23.338599868478383,0.0,101421.95822448545,0.0,409348.6914634251
146,demo_wtest2_146,en_pv,72.0,W,18000.0,6774.572088969601,12302.554136187184,1094.436739751088,0.0,1094.436739751088,0.0,0.0,0.0,1.862645149230957e-11,21.51363780654435,15815.947053223867,0.0,15815.947053223867,0.0,19513.328813778622,64344.83199932868,-1177159.6676929973,94615.39231530204,101421.95822448545,-6806.565909183417,6945.071119167,313812.4382959242,25.03521482389404,35023.802451656265,64344.83199932868,93.22308609153048,93.22308609153042,23.33859986847834,23.338599868478383,0.0,101421.95822448544,0.0,409348.6914634251
147,demo_wtest2_147,en_pv,72.0,W,18000.0,6774.572088969601,21989.848336505645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.51363780654435,0.0,0.0,0.0,0.0,19513.328813778622,59522.33298647063,-1233623.1869004483,0.0,106286.75341194589,-106286.75341194589,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,59522.33298647063,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,106286.75341194589,0.0,409348.6914634251
148,demo_wtest2_148,en_pv,72.0,W,18000.0,6774.572088969601,21989.848336505645,1401.5964256370428,0.0,1401.5964256370428,0.0,0.0,0.0,1.862645149230957e-11,21.51363780654435,22720.49018605385,0.0,22720.49018605385,0.0,19513.328813778622,59522.33298647063,-1233623.1869004483,123635.43283192119,106286.75341194589,17348.6794199753,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,59522.33298647063,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,106286.75341194587,0.0,409348.6914634251
149,demo_wtest2_149,en_pv,72.0,W,18000.0,6774.572088969601,21989.848336505645,1364.4283673302775,0.0,1364.4283673302775,0.0,0.0,0.0,1.862645149230957e-11,21.51363780654435,19915.408144992896,0.0,19915.408144992896,0.0,19513.328813778622,59522.33298647063,-1233623.1869004483,118154.25059277279,106286.75341194589,11867.497180826906,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,59522.33298647063,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,106286.75341194587,0.0,409348.6914634251
150,demo_wtest2_150,en_pv,72.0,W,18000.0,6774.572088969601,21989.848336505645,1328.958898269176,0.0,1328.958898269176,0.0,0.0,0.0,1.862645149230957e-11,21.51363780654435,19205.07856462898,0.0,19205.07856462898,0.0,19513.328813778622,59522.33298647063,-1233623.1869004483,114890.11924000984,106286.75341194589,8603.365828063954,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,59522.33298647063,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,106286.75341194587,0.0,409348.6914634251
151,demo_wtest2_151,en_pv,72.0,W,18000.0,6774.572088969601,21989.848336505645,1319.1495770701615,0.0,1319.1495770701615,0.0,0.0,0.0,-1.862645149230957e-11,21.51363780654435,21383.990763344802,0.0,21383.990763344802,0.0,19513.328813778622,59522.33298647063,-1233623.1869004483,116362.76031239645,106286.75341194589,10076.00690045057,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,59522.33298647063,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,106286.7534119459,0.0,409348.6914634251
152,demo_wtest2_152,en_pv,72.0,W,18000.0,6774.572088969601,21989.848336505645,1284.1678751343788,0.0,1284.1678751343788,0.0,0.0,0.0,1.862645149230957e-11,21.51363780654435,18743.913548228607,0.0,18743.913548228607,0.0,19513.328813778622,59522.33298647063,-1233623.1869004483,111204.00055790407,106286.75341194589,4917.247145958189,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,59522.33298647063,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,106286.75341194587,0.0,409348.6914634251
153,demo_wtest2_153,en_pv,72.0,W,18000.0,6774.572088969601,21989.848336505645,1250.7848454298153,0.0,1250.7848454298153,0.0,0.0,0.0,1.862645149230957e-11,21.51363780654435,18075.368060827273,0.0,18075.368060827273,0.0,19513.328813778622,59522.33298647063,-1233623.1869004483,108131.87693177385,106286.75341194589,1845.1235198279655,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,59522.33298647063,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,106286.75341194587,0.0,409348.6914634251
154,demo_wtest2_154,en_pv,72.0,W,18000.0,6774.572088969601,21989.848336505645,1236.7027285032739,0.0,1236.7027285032739,0.0,0.0,0.0,0.0,21.51363780654435,20047.49134063575,0.0,20047.49134063575,0.0,19513.328813778622,59522.33298647063,-1233623.1869004483,109090.08779287159,106286.75341194589,2803.3343809257076,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,59522.33298647063,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,106286.75341194589,0.0,409348.6914634251
155,demo_wtest2_155,en_pv,72.0,W,18000.0,6774.572088969601,21989.848336505645,1203.9073829384802,0.0,1203.9073829384802,0.0,0.0,0.0,0.0,21.51363780654435,17572.41895146432,0.0,17572.41895146432,0.0,19513.328813778622,59522.33298647063,-1233623.1869004483,104253.75052303496,106286.75341194589,-2033.0028889109194,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,59522.33298647063,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,106286.75341194589,0.0,409348.6914634251
156,demo_wtest2_156,en_pv,72.0,W,18000.0,6774.572088969601,21989.848336505645,1172.6107925904516,0.0,1172.6107925904516,0.0,0.0,0.0,1.862645149230957e-11,21.51363780654435,16945.657557025566,0.0,16945.657557025566,0.0,19513.328813778622,59522.33298647063,-1233623.1869004483,101373.63462353824,106286.75341194589,-4913.11878840765,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,59522.33298647063,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,106286.75341194587,0.0,409348.6914634251
157,demo_wtest2_157,en_pv,72.0,W,18000.0,6774.572088969601,21989.848336505645,1154.25587993639,0.0,1154.25587993639,0.0,0.0,0.0,-1.862645149230957e-11,21.51363780654435,18710.991917926698,0.0,18710.991917926698,0.0,19513.328813778622,59522.33298647063,-1233623.1869004483,101817.41527334669,106286.75341194589,-4469.338138599191,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,59522.33298647063,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,106286.7534119459,0.0,409348.6914634251
158,demo_wtest2_158,en_pv,72.0,W,18000.0,6774.572088969601,21989.848336505645,1123.6468907425815,0.0,1123.6468907425815,0.0,0.0,0.0,-1.862645149230957e-11,21.51363780654435,16400.924354700033,0.0,16400.924354700033,0.0,19513.328813778622,59522.33298647063,-1233623.1869004483,97303.50048816594,106286.75341194589,-8983.252923779954,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,59522.33298647063,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,106286.7534119459,0.0,409348.6914634251
159,demo_wtest2_159,en_pv,72.0,W,18000.0,6774.572088969601,21989.848336505645,1094.436739751088,0.0,1094.436739751088,0.0,0.0,0.0,0.0,21.51363780654435,15815.947053223867,0.0,15815.947053223867,0.0,19513.328813778622,59522.33298647063,-1233623.1869004483,94615.39231530204,106286.75341194589,-11671.361096643843,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,59522.33298647063,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,106286.75341194589,0.0,409348.6914634251
